opus-number,opus-avg-speed,opus-avg-vision,opus-avg-htr,opus-avg-age,hachi-number,hachi-avg-speed,hachi-avg-vision,hachi-avg-htr,hachi-avg-age,plant-number
21,4.332474,63.8492,2.6990664,62.527157,8,3.3422034,52.234016,6.582102,64.055046,9
22,4.34079,64.126755,2.6772466,62.851402,8,3.3422034,52.234016,6.582102,64.26375,10
22,4.34079,64.126755,2.6772466,62.780666,8,3.3422034,52.234016,6.582102,64.19143,10
21,4.4797397,63.313187,2.6990664,64.73148,8,3.3422034,52.234016,6.582102,64.1418,11
20,4.477956,63.217957,2.6006112,66.15039,8,3.3422034,52.234016,6.582102,64.05804,9
20,4.477956,63.217957,2.6006112,66.21834,8,3.3422034,52.234016,6.582102,64.12384,9
18,4.466524,64.526276,2.6430087,66.35907,7,3.1320386,51.27421,6.6388307,63.75478,10
18,4.466524,64.526276,2.6430087,66.31235,7,3.1320386,51.27421,6.6388307,63.709904,10
19,4.340933,64.81201,2.6220238,66.28948,7,3.1320386,51.27421,6.6388307,63.753693,11
20,4.3495307,65.069176,2.6018744,66.26091,7,3.1320386,51.27421,6.6388307,63.775257,10
20,4.3495307,65.069176,2.6018744,66.24144,7,3.1320386,51.27421,6.6388307,63.756504,11
20,4.3495307,65.069176,2.6018744,66.24309,7,3.1320386,51.27421,6.6388307,63.758083,14
20,4.3495307,65.069176,2.6018744,66.16044,7,3.1320386,51.27421,6.6388307,63.67854,15
20,4.3495307,65.069176,2.6018744,66.10449,7,3.1320386,51.27421,6.6388307,63.624687,13
20,4.3495307,65.069176,2.6018744,66.11319,7,3.1320386,51.27421,6.6388307,63.633068,11
19,4.5784535,68.49387,2.738815,69.68983,7,3.1320386,51.27421,6.6388307,63.721752,10
19,4.3409324,66.760666,2.6206086,66.22792,7,3.1320386,51.27421,6.6388307,63.6918,10
18,4.4665236,66.58318,2.6415148,66.275024,7,3.1320386,51.27421,6.6388307,63.671192,10
18,4.4665236,66.58318,2.6415148,66.33664,7,3.1320386,51.27421,6.6388307,63.730408,9
18,4.4665236,66.58318,2.6415148,66.33225,7,3.1320386,51.27421,6.6388307,63.726185,10
21,4.4853563,65.30185,2.586277,67.078896,7,3.1320386,51.27421,6.6388307,63.778442,10
23,4.494222,65.506676,2.5565395,66.84961,7,3.1320386,51.27421,6.6388307,63.71654,10
23,4.494222,65.506676,2.5565395,66.812614,7,3.1320386,51.27421,6.6388307,63.681274,10
23,4.494222,65.506676,2.5565395,66.886246,7,3.1320386,51.27421,6.6388307,63.751457,11
23,4.494222,65.506676,2.5565395,66.82298,7,3.1320386,51.27421,6.6388307,63.691154,12
23,4.494222,65.506676,2.5565395,66.803024,7,3.1320386,51.27421,6.6388307,63.672127,11
23,4.494222,65.506676,2.5565395,66.982086,7,3.1320386,51.27421,6.6388307,63.842793,10
22,4.4933734,65.30447,2.5718808,66.9039,7,3.1320386,51.27421,6.6388307,63.698215,10
22,4.4933734,65.30447,2.5718808,66.948395,6,3.0525866,48.13495,6.3731894,64.495,10
22,4.4933734,65.30447,2.5718808,66.92573,6,3.00189,51.914692,6.890784,60.581356,10
22,4.4933734,65.30447,2.5718808,67.07303,6,3.00189,51.914692,6.890784,60.71468,10
22,4.4933734,65.30447,2.5718808,66.885956,6,3.00189,51.914692,6.890784,60.545353,10
23,4.4948945,66.91661,2.5612113,67.21889,6,3.00189,51.914692,6.890784,60.563213,10
24,4.5022035,68.37268,2.5491457,67.10317,6,3.00189,51.914692,6.890784,60.54217,9
24,4.5022035,68.37268,2.5491457,67.10853,6,3.00189,51.914692,6.890784,60.54701,11
25,4.5079665,68.43599,2.5402393,67.481285,6,3.00189,51.914692,6.890784,60.63103,10
24,4.5081935,69.91537,2.553623,67.55903,6,3.00189,51.914692,6.890784,60.618793,10
25,4.513716,69.91696,2.543258,67.47109,6,3.00189,51.914692,6.890784,60.612568,11
26,4.5188146,69.9355,2.5327187,67.36147,6,3.00189,51.914692,6.890784,60.60799,10
27,4.5235353,68.564964,2.5211008,67.22922,6,3.00189,51.914692,6.890784,60.55884,10
28,4.527919,69.77278,2.5121055,67.217,6,3.00189,51.914692,6.890784,60.629406,10
28,4.527919,69.77278,2.5121055,67.16923,6,3.00189,51.914692,6.890784,60.586315,10
28,4.527919,69.77278,2.5121055,67.157425,6,3.00189,51.914692,6.890784,60.575687,10
28,4.527919,69.77278,2.5121055,67.199745,6,3.00189,51.914692,6.890784,60.613842,10
29,4.5274873,68.50237,2.5057046,67.451324,6,3.00189,51.914692,6.890784,60.623898,10
29,4.5274873,67.22567,2.504845,67.43936,6,3.00189,51.914692,6.890784,60.627773,10
28,4.5232453,67.12818,2.5112147,67.18268,6,3.00189,51.914692,6.890784,60.613647,10
30,4.523155,66.08251,2.491736,67.262,6,3.00189,51.914692,6.890784,60.532787,10
33,4.530382,66.434586,2.471732,67.46333,6,3.00189,51.914692,6.890784,60.64154,11
34,4.5299416,65.44918,2.4642997,67.25718,6,3.00189,51.914692,6.890784,60.51331,10
34,4.5299416,65.44918,2.4642997,67.36315,6,3.00189,51.914692,6.890784,60.608673,9
34,4.5299416,65.44918,2.4642997,67.44043,6,3.00189,51.914692,6.890784,60.67818,10
32,4.602858,64.15416,2.476271,66.96899,6,3.00189,51.914692,6.890784,60.63667,10
33,4.6041737,64.329956,2.471732,66.95342,6,3.00189,51.914692,6.890784,60.68272,12
36,4.6007714,64.67107,2.457345,67.0148,6,3.00189,51.914692,6.890784,60.653927,11
37,4.602001,64.81389,2.4515867,66.94805,6,3.00189,51.914692,6.890784,60.64035,9
39,4.6042714,64.128204,2.4857042,66.65805,6,3.00189,51.914692,6.890784,60.578037,10
40,4.6053214,64.27388,2.4817238,66.72671,6,3.00189,51.914692,6.890784,60.672882,10
38,4.610053,65.923515,2.4898946,66.19594,6,3.00189,51.914692,6.890784,60.549267,11
37,4.612611,66.81521,2.4972155,66.29054,6,3.00189,51.914692,6.890784,60.611176,10
39,4.6109815,66.02689,2.526238,65.899536,6,3.00189,51.914692,6.890784,60.63556,10
38,4.6166663,66.04446,2.5343218,65.68637,6,3.00189,51.914692,6.890784,60.639057,10
39,4.61407,65.1954,2.5262375,65.71555,6,3.00189,51.914692,6.890784,60.675217,10
40,4.6119275,64.38878,2.5212436,65.913124,5,3.0067704,53.602856,7.263644,56.657562,10
40,4.6119275,63.463173,2.5185573,65.88772,5,3.1438766,52.304382,7.050008,61.55883,11
41,4.6098895,63.621517,2.5524285,65.82865,5,3.1438766,52.304382,7.050008,61.521706,9
41,4.6098895,63.621517,2.5524285,65.84669,5,3.1438766,52.304382,7.050008,61.538563,10
44,4.60949,64.77097,2.5351527,65.63568,5,3.1438766,52.304382,7.050008,61.385998,10
46,4.607764,64.99673,2.5219033,65.77448,5,3.1438766,52.304382,7.050008,61.542732,11
46,4.607764,64.99673,2.5219033,65.634415,5,3.1438766,52.304382,7.050008,61.41166,10
45,4.6069083,64.886536,2.5280724,65.75575,4,3.0772023,54.64078,6.8068566,63.54754,10
45,4.6069083,64.886536,2.5280724,65.80126,4,3.0772023,54.64078,6.8068566,63.591515,11
45,4.6069083,65.60717,2.5286336,65.504555,4,3.0772023,54.64078,6.8068566,63.50036,9
46,4.607764,65.70169,2.524239,65.59062,4,3.0772023,54.64078,6.8068566,63.58994,10
46,4.70877,67.92743,2.5748148,66.83864,4,3.0772023,54.64078,6.8068566,63.427048,10
48,4.6093683,66.55485,2.4807756,65.89425,4,3.0772023,54.64078,6.8068566,63.429413,10
48,4.6093683,66.55485,2.4807756,66.02129,4,3.0772023,54.64078,6.8068566,63.551716,9
49,4.607715,66.624245,2.4759498,66.197914,4,3.0772023,54.64078,6.8068566,63.56169,10
53,4.610799,66.777245,2.461607,66.472176,4,3.0772023,54.64078,6.8068566,63.58499,10
56,4.608257,66.95552,2.4501293,66.543594,4,3.0772023,54.64078,6.8068566,63.564915,10
58,4.6074915,67.61283,2.442345,66.510445,4,3.0772023,54.64078,6.8068566,63.58194,10
58,4.607492,67.62579,2.4428144,66.540565,4,3.0772023,54.64078,6.8068566,63.46425,10
59,4.608149,67.665276,2.4400656,66.43758,4,3.0772023,54.64078,6.8068566,63.625877,10
62,4.605658,68.30711,2.431511,66.34175,4,3.0772023,54.64078,6.8068566,63.447453,10
65,4.603587,69.365295,2.4220343,66.50688,4,3.0772023,54.64078,6.8068566,63.527657,11
66,4.6042337,69.37424,2.4198918,66.353676,4,3.0772023,54.64078,6.8068566,63.61249,10
66,4.606216,69.38096,2.4197829,66.3089,4,3.0772023,54.64078,6.8068566,63.57702,10
69,4.607886,69.89497,2.4096715,66.13079,4,3.0772023,54.64078,6.8068566,63.463642,10
67,4.6086926,69.893166,2.4133813,66.1494,4,3.0772023,54.64078,6.8068566,63.58167,10
64,4.601361,70.11655,2.3635366,65.95274,4,3.0772023,54.64078,6.8068566,63.54908,10
64,4.601361,70.11655,2.3635366,65.87368,4,3.0772023,54.64078,6.8068566,63.4729,10
64,4.601361,70.11655,2.3635366,65.886765,4,3.0772023,54.64078,6.8068566,63.48551,10
62,4.5999117,70.72078,2.3665974,66.09928,5,2.937191,52.4074,6.450782,67.07823,10
63,4.6009045,71.23361,2.3642552,65.89726,5,2.937191,52.4074,6.450782,66.895386,10
64,4.599569,70.641685,2.3619862,65.90849,5,2.937191,52.4074,6.450782,66.91787,10
64,4.599569,70.641685,2.3619862,66.075966,5,2.937191,52.4074,6.450782,67.087906,10
63,4.5988274,71.24027,2.3642552,65.92304,5,2.937191,52.4074,6.450782,66.92156,10
67,4.5959935,71.647575,2.357566,66.26975,5,2.937191,52.4074,6.450782,67.04908,10
69,4.597451,71.60496,2.3541787,66.27462,4,2.769301,47.981804,6.005308,69.030685,10
71,4.596983,72.011955,2.352399,66.29837,4,2.769301,47.981804,6.005308,68.8119,10
70,4.5962796,72.57025,2.3543046,66.29618,4,2.769301,47.981804,6.005308,68.79312,10
71,4.5969834,72.98085,2.3527648,66.417564,4,2.769301,47.981804,6.005308,68.93887,10
72,4.5942125,72.93884,2.350873,66.42253,4,2.769301,47.981804,6.005308,68.83191,10
